revenue|date|num|city
975385|2015-09-16 14:49:00|3|Durham
657616|2016-11-25 09:14:00|2|Oxford
528886|2015-09-24 10:50:00|4|Oxford
1543299|2016-10-17 14:34:00|1|Cambridge
517915|2015-08-19 10:25:00|1|Oxford
1622541|2017-07-07 09:07:00|2|Cambridge
1059937|2016-06-23 13:40:00|3|Durham
841948|2018-07-31 15:09:00|1|Oxford
1593178|2017-03-31 10:54:00|3|Cambridge
319189|2017-11-28 10:11:00|2|London
757900|2017-10-25 10:40:00|2|Oxford
1687221|2018-02-07 13:34:00|3|Cambridge
152111|2016-05-20 11:10:00|3|London
1597934|2017-04-17 12:59:00|2|Cambridge
49426|2015-06-15 11:49:00|2|London
60398|2015-07-21 12:15:00|3|London
909357|2015-02-09 15:58:00|3|Durham
617535|2016-07-14 14:49:00|3|Oxford
380649|2018-06-20 10:05:00|2|London
1574969|2017-01-31 09:08:00|4|Cambridge
1092315|2016-10-10 13:01:00|4|Durham
614968|2016-07-06 14:08:00|4|Oxford
1577654|2017-02-08 11:47:00|1|Cambridge
1582775|2017-02-24 12:56:00|1|Cambridge
1353358|2015-01-23 13:24:00|4|Cambridge
1135017|2017-03-01 09:01:00|3|Durham
1053598|2016-06-02 13:16:00|3|Durham
291329|2017-08-25 15:58:00|4|London
1618549|2017-06-23 12:45:00|3|Cambridge
784740|2018-01-22 15:57:00|3|Oxford
1202668|2017-10-11 13:52:00|3|Durham
1258328|2018-04-13 15:20:00|1|Durham
1141283|2017-03-21 15:13:00|4|Durham
424052|2018-11-12 10:45:00|4|London
1658519|2017-11-03 12:20:00|2|Cambridge
998637|2015-12-03 09:25:00|4|Durham
1555732|2016-11-28 11:17:00|4|Cambridge
418170|2018-10-23 10:57:00|1|London
829034|2018-06-19 10:25:00|3|Oxford
665084|2016-12-20 14:25:00|4|Oxford
741432|2017-08-31 09:51:00|3|Oxford
1488646|2016-04-18 15:51:00|4|Cambridge
575879|2016-02-26 15:12:00|3|Oxford
415906|2018-10-15 15:19:00|3|London
1377396|2015-04-14 14:05:00|4|Cambridge
41993|2015-05-20 14:14:00|1|London
1095821|2016-10-20 15:19:00|3|Durham
892714|2019-01-16 12:14:00|2|Oxford
479884|2015-04-14 15:05:00|3|Oxford
170595|2016-07-21 10:30:00|3|London
979210|2015-09-29 15:25:00|3|Durham
1333220|2018-12-19 14:34:00|2|Durham
1317565|2018-10-29 13:16:00|3|Durham
436059|2018-12-20 14:24:00|3|London
1408121|2015-07-24 13:57:00|1|Cambridge
1373278|2015-03-31 15:37:00|4|Cambridge
1030756|2016-03-18 11:28:00|2|Durham
335963|2018-01-23 09:05:00|3|London
1074532|2016-08-11 11:20:00|3|Durham
1688797|2018-02-13 11:46:00|2|Cambridge
1415894|2015-08-20 10:11:00|4|Cambridge
559347|2016-01-04 13:19:00|3|Oxford
512528|2015-07-31 11:51:00|3|Oxford
541893|2015-11-06 10:06:00|4|Oxford
206621|2016-11-17 14:31:00|4|London
271532|2017-06-21 15:48:00|4|London
849192|2018-08-24 09:35:00|3|Oxford
237923|2017-03-02 09:58:00|1|London
1275961|2018-06-12 14:31:00|3|Durham
966294|2015-08-18 10:39:00|2|Durham
1329193|2018-12-06 10:36:00|3|Durham
511619|2015-07-29 10:44:00|3|Oxford
1594196|2017-04-04 13:50:00|2|Cambridge
1527212|2016-08-24 13:05:00|3|Cambridge
112546|2016-01-11 11:19:00|2|London
1394001|2015-06-09 10:10:00|2|Cambridge
149547|2016-05-12 10:32:00|3|London
454459|2015-01-20 12:20:00|3|Oxford
821317|2018-05-23 15:07:00|4|Oxford
531338|2015-10-02 09:36:00|3|Oxford
261241|2017-05-18 12:41:00|3|London
574909|2016-02-24 13:04:00|4|Oxford
194402|2016-10-07 14:21:00|3|London
844985|2018-08-10 09:38:00|2|Oxford
459851|2015-02-06 10:59:00|1|Oxford
689983|2017-03-13 15:25:00|1|Oxford
1490684|2016-04-25 14:44:00|4|Cambridge
944741|2015-06-08 09:17:00|3|Durham
1612163|2017-06-02 11:34:00|2|Cambridge
414785|2018-10-11 10:40:00|3|London
702183|2017-04-21 15:16:00|3|Oxford
815498|2018-05-04 09:21:00|2|Oxford
1625221|2017-07-17 11:41:00|3|Cambridge
644153|2016-10-12 09:23:00|2|Oxford
1495333|2016-05-10 15:02:00|3|Cambridge
25809|2015-03-27 11:08:00|3|London
1270774|2018-05-25 12:16:00|2|Durham
1777332|2018-12-04 13:51:00|3|Cambridge
610243|2016-06-21 12:34:00|2|Oxford
782814|2018-01-16 11:55:00|4|Oxford
921164|2015-03-20 09:16:00|4|Durham
523350|2015-09-07 09:47:00|4|Oxford
646848|2016-10-20 12:12:00|3|Oxford
16392|2015-02-24 15:34:00|3|London
1303623|2018-09-12 12:27:00|3|Durham
708790|2017-05-15 13:07:00|3|Oxford
249451|2017-04-10 12:39:00|4|London
1126562|2017-01-31 15:27:00|3|Durham
873734|2018-11-14 11:39:00|3|Oxford
1188007|2017-08-23 15:06:00|4|Durham
898474|2015-01-05 10:00:00|3|Durham
451744|2015-01-12 09:11:00|3|Oxford
1416040|2015-08-20 12:37:00|4|Cambridge
1028453|2016-03-10 15:11:00|4|Durham
906694|2015-01-30 13:41:00|3|Durham
561566|2016-01-11 15:13:00|3|Oxford
889343|2019-01-04 12:11:00|3|Oxford
1052716|2016-05-31 12:36:00|2|Durham
566205|2016-01-26 15:21:00|4|Oxford
1260367|2018-04-20 14:14:00|3|Durham
1027755|2016-03-09 10:34:00|4|Durham
60999|2015-07-22 15:15:00|3|London
1062476|2016-07-01 13:53:00|3|Durham
1531464|2016-09-07 13:47:00|4|Cambridge
958225|2015-07-22 09:29:00|3|Durham
1057021|2016-06-14 14:11:00|3|Durham
245358|2017-03-27 14:36:00|3|London
434662|2018-12-17 12:10:00|3|London
995078|2015-11-20 13:15:00|3|Durham
363149|2018-04-23 13:07:00|4|London
632873|2016-09-05 10:50:00|2|Oxford
1304850|2018-09-17 11:51:00|2|Durham
37936|2015-05-07 09:46:00|3|London
166055|2016-07-06 12:01:00|4|London
142149|2016-04-18 13:32:00|2|London
860828|2018-10-02 14:04:00|4|Oxford
270717|2017-06-20 09:14:00|2|London
54896|2015-07-02 11:46:00|1|London
847969|2018-08-21 10:15:00|3|Oxford
935652|2015-05-07 12:10:00|3|Durham
1543854|2016-10-19 09:47:00|3|Cambridge
220097|2017-01-02 14:35:00|4|London
1108298|2016-12-01 12:46:00|4|Durham
420357|2018-10-30 12:19:00|3|London
660541|2016-12-05 15:53:00|2|Oxford
466684|2015-03-02 12:36:00|4|Oxford
159193|2016-06-14 09:55:00|3|London
111499|2016-01-06 14:55:00|3|London
1628768|2017-07-27 14:40:00|3|Cambridge
1575108|2017-01-31 11:27:00|4|Cambridge
1547654|2016-11-01 09:58:00|4|Cambridge
97650|2015-11-20 15:39:00|4|London
875813|2018-11-21 11:13:00|3|Oxford
142930|2016-04-20 12:31:00|3|London
495307|2015-06-04 12:31:00|2|Oxford
1191125|2017-09-04 10:56:00|3|Durham
912139|2015-02-18 13:13:00|3|Durham
1568216|2017-01-06 15:52:00|2|Cambridge
1083349|2016-09-09 10:56:00|3|Durham
1172985|2017-07-05 10:19:00|4|Durham
1483425|2016-03-31 13:02:00|3|Cambridge
591156|2016-04-19 10:12:00|2|Oxford
443537|2019-01-15 12:44:00|2|London
111019|2016-01-05 13:56:00|3|London
174742|2016-08-04 09:27:00|4|London
949147|2015-06-22 12:33:00|3|Durham
1429396|2015-10-05 10:41:00|3|Cambridge
226904|2017-01-24 15:46:00|4|London
669695|2017-01-04 14:05:00|2|Oxford
12505|2015-02-11 13:56:00|2|London
1520016|2016-08-01 12:26:00|3|Cambridge
619638|2016-07-21 14:47:00|3|Oxford
1012917|2016-01-19 15:52:00|3|Durham
1624057|2017-07-12 13:20:00|1|Cambridge
1531609|2016-09-08 09:11:00|4|Cambridge
1589131|2017-03-17 13:37:00|4|Cambridge
508847|2015-07-20 13:39:00|3|Oxford
778381|2018-01-01 15:13:00|4|Oxford
427240|2018-11-21 14:46:00|2|London
1262014|2018-04-26 13:37:00|3|Durham
1307686|2018-09-26 10:00:00|3|Durham
331615|2018-01-08 13:48:00|3|London
654435|2016-11-15 12:21:00|1|Oxford
291375|2017-08-28 09:43:00|4|London
578094|2016-03-07 10:01:00|3|Oxford
1502912|2016-06-03 15:03:00|3|Cambridge
1707426|2018-04-16 13:31:00|1|Cambridge
1078661|2016-08-25 09:59:00|3|Durham
664231|2016-12-16 14:14:00|2|Oxford
1680377|2018-01-16 11:46:00|1|Cambridge
1754000|2018-09-18 10:54:00|3|Cambridge
972385|2015-09-07 13:56:00|3|Durham
1607169|2017-05-17 12:32:00|3|Cambridge
108294|2015-12-28 10:37:00|2|London
1006374|2015-12-29 12:04:00|2|Durham
210399|2016-11-30 14:20:00|1|London
801760|2018-03-20 11:56:00|3|Oxford
491786|2015-05-25 09:58:00|4|Oxford
1752970|2018-09-13 14:47:00|2|Cambridge
357088|2018-04-03 10:20:00|2|London
1251052|2018-03-21 13:21:00|2|Durham
153387|2016-05-25 11:23:00|3|London
192275|2016-09-30 13:59:00|3|London
1132109|2017-02-20 09:40:00|1|Durham
219721|2016-12-30 15:20:00|4|London
746311|2017-09-15 13:59:00|3|Oxford
902392|2015-01-16 12:09:00|3|Durham
1310078|2018-10-03 14:47:00|4|Durham
1451635|2015-12-17 09:27:00|3|Cambridge
1574336|2017-01-27 12:37:00|2|Cambridge
930694|2015-04-21 13:44:00|3|Durham
1105299|2016-11-22 11:54:00|3|Durham
905230|2015-01-27 10:20:00|3|Durham
440600|2019-01-04 12:54:00|1|London
795434|2018-02-27 11:45:00|3|Oxford
138892|2016-04-06 15:23:00|3|London
487639|2015-05-11 11:01:00|2|Oxford
102812|2015-12-09 10:28:00|4|London
1248321|2018-03-13 09:56:00|4|Durham
277693|2017-07-12 13:14:00|3|London
696118|2017-04-03 12:25:00|4|Oxford
1762327|2018-10-16 09:21:00|4|Cambridge
1147938|2017-04-12 13:52:00|4|Durham
1600712|2017-04-26 10:10:00|3|Cambridge
663371|2016-12-14 13:56:00|3|Oxford
1481767|2016-03-25 13:28:00|4|Cambridge
259347|2017-05-12 09:11:00|4|London
1157759|2017-05-16 09:09:00|2|Durham
355337|2018-03-28 09:13:00|3|London
1266613|2018-05-11 13:05:00|3|Durham
1616026|2017-06-15 12:48:00|3|Cambridge
1404143|2015-07-13 10:48:00|2|Cambridge
903096|2015-01-20 09:51:00|3|Durham
1427082|2015-09-25 14:13:00|1|Cambridge
425888|2018-11-16 13:17:00|4|London
1509518|2016-06-27 12:53:00|4|Cambridge
1631193|2017-08-04 12:59:00|3|Cambridge
1109219|2016-12-05 14:05:00|3|Durham
235053|2017-02-21 11:15:00|3|London
1080382|2016-08-31 10:36:00|4|Durham
1160632|2017-05-24 14:56:00|3|Durham
399918|2018-08-22 15:29:00|3|London
1607598|2017-05-18 12:40:00|3|Cambridge
1142057|2017-03-23 14:05:00|3|Durham
1082884|2016-09-08 10:12:00|2|Durham
178744|2016-08-17 13:00:00|3|London
1033340|2016-03-28 12:26:00|3|Durham
611707|2016-06-24 15:55:00|4|Oxford
725073|2017-07-07 10:51:00|2|Oxford
1640176|2017-09-04 15:21:00|3|Cambridge
339838|2018-02-05 10:31:00|2|London
1065267|2016-07-12 11:17:00|4|Durham
273267|2017-06-28 09:38:00|2|London
1259875|2018-04-19 13:03:00|3|Durham
859622|2018-09-27 15:01:00|3|Oxford
1355360|2015-01-30 11:41:00|3|Cambridge
1648883|2017-10-03 13:07:00|3|Cambridge
1537869|2016-09-28 15:17:00|4|Cambridge
469828|2015-03-11 15:53:00|1|Oxford
495346|2015-06-04 13:10:00|2|Oxford
1264109|2018-05-03 13:27:00|3|Durham
550285|2015-12-04 09:38:00|3|Oxford
411414|2018-10-01 10:37:00|3|London
447163|2019-01-28 10:01:00|2|London
138502|2016-04-05 15:54:00|3|London
61770|2015-07-24 14:04:00|1|London
901446|2015-01-14 10:25:00|3|Durham
1776787|2018-12-03 11:47:00|1|Cambridge
1609468|2017-05-24 15:46:00|2|Cambridge
1317239|2018-10-26 14:51:00|3|Durham
1094054|2016-10-14 13:56:00|4|Durham
896835|2019-01-30 10:45:00|3|Oxford
983552|2015-10-14 10:36:00|2|Durham
563221|2016-01-15 14:44:00|3|Oxford
655321|2016-11-17 13:05:00|1|Oxford
686255|2017-03-01 09:25:00|4|Oxford
545020|2015-11-17 13:06:00|3|Oxford
21784|2015-03-13 14:13:00|1|London
942652|2015-06-01 09:33:00|1|Durham
820590|2018-05-22 10:01:00|4|Oxford
1505903|2016-06-14 15:47:00|4|Cambridge
1308982|2018-10-01 10:33:00|4|Durham
314486|2017-11-10 16:00:00|1|London
745295|2017-09-13 11:05:00|3|Oxford
1268526|2018-05-18 09:53:00|3|Durham
1159382|2017-05-19 15:09:00|2|Durham
1320044|2018-11-06 12:29:00|1|Durham
1424954|2015-09-18 13:50:00|3|Cambridge
305531|2017-10-12 14:06:00|3|London
814314|2018-05-01 10:40:00|3|Oxford
1452587|2015-12-21 11:17:00|1|Cambridge
340938|2018-02-07 14:49:00|3|London
25099|2015-03-25 13:20:00|3|London
147367|2016-05-05 09:17:00|1|London
219323|2016-12-29 15:43:00|4|London
1008478|2016-01-05 12:03:00|1|Durham
1259977|2018-04-19 14:45:00|2|Durham
1528670|2016-08-30 09:19:00|2|Cambridge
266704|2017-06-06 12:31:00|2|London
1309548|2018-10-02 12:58:00|3|Durham
1245995|2018-03-05 13:16:00|3|Durham
1028176|2016-03-10 10:34:00|2|Durham
41297|2015-05-19 09:39:00|3|London
1056536|2016-06-13 13:07:00|2|Durham
340704|2018-02-07 10:55:00|1|London
1000698|2015-12-09 15:42:00|3|Durham
1386964|2015-05-15 12:10:00|3|Cambridge
540589|2015-11-03 09:25:00|3|Oxford
121482|2016-02-09 12:54:00|3|London
670159|2017-01-05 14:48:00|4|Oxford
1544321|2016-10-20 10:33:00|2|Cambridge
93581|2015-11-09 10:59:00|3|London
557292|2015-12-28 14:09:00|2|Oxford
1695258|2018-03-06 14:12:00|1|Cambridge
888759|2019-01-03 09:28:00|3|Oxford
410207|2018-09-26 11:33:00|4|London
496603|2015-06-09 13:04:00|2|Oxford
1394167|2015-06-09 12:56:00|3|Cambridge
440896|2019-01-07 10:49:00|3|London
1125396|2017-01-27 10:03:00|3|Durham
1195326|2017-09-18 10:47:00|4|Durham
1347844|2015-01-06 12:43:00|3|Cambridge
1610656|2017-05-29 14:31:00|3|Cambridge
237576|2017-03-01 11:12:00|3|London
166371|2016-07-07 10:16:00|3|London
1163771|2017-06-05 11:07:00|1|Durham
1467877|2016-02-09 13:31:00|1|Cambridge
388299|2018-07-16 11:17:00|3|London
795909|2018-02-28 12:39:00|4|Oxford
1436171|2015-10-27 11:20:00|1|Cambridge
158780|2016-06-13 10:03:00|3|London
1444283|2015-11-23 13:13:00|3|Cambridge
1466985|2016-02-05 12:41:00|3|Cambridge
1228038|2018-01-03 15:42:00|3|Durham
1401272|2015-07-02 12:04:00|1|Cambridge
166684|2016-07-07 15:29:00|1|London
422954|2018-11-07 13:30:00|3|London
1076014|2016-08-16 14:59:00|3|Durham
1692608|2018-02-26 12:08:00|3|Cambridge
280127|2017-07-20 11:42:00|3|London
1514331|2016-07-12 15:55:00|2|Cambridge
1465138|2016-02-01 09:58:00|3|Cambridge
742861|2017-09-05 12:37:00|2|Oxford
1665471|2017-11-27 15:56:00|2|Cambridge
1764763|2018-10-23 14:52:00|3|Cambridge
874625|2018-11-16 12:28:00|3|Oxford
1383738|2015-05-05 14:32:00|3|Cambridge
915648|2015-03-02 15:34:00|3|Durham
1456755|2016-01-04 10:35:00|2|Cambridge
1584185|2017-03-01 15:23:00|4|Cambridge
886486|2018-12-26 13:41:00|3|Oxford
1725777|2018-06-15 10:38:00|2|Cambridge
893448|2019-01-18 10:26:00|4|Oxford
659916|2016-12-02 12:29:00|2|Oxford
1617409|2017-06-20 14:48:00|3|Cambridge
775394|2017-12-21 14:33:00|3|Oxford
1577897|2017-02-08 15:50:00|4|Cambridge
892588|2019-01-16 10:08:00|3|Oxford
517984|2015-08-19 11:34:00|1|Oxford
1032872|2016-03-25 11:39:00|4|Durham
170579|2016-07-21 10:14:00|3|London
1088849|2016-09-28 11:23:00|2|Durham
1350259|2015-01-14 10:52:00|4|Cambridge
630520|2016-08-26 13:43:00|3|Oxford
1214227|2017-11-20 10:03:00|2|Durham
1323938|2018-11-19 14:14:00|4|Durham
298324|2017-09-19 13:16:00|3|London
598112|2016-05-11 13:52:00|2|Oxford
1111497|2016-12-13 09:57:00|3|Durham
1736445|2018-07-20 13:01:00|4|Cambridge
1046050|2016-05-09 13:46:00|2|Durham
268873|2017-06-13 13:35:00|4|London
1247478|2018-03-09 09:55:00|2|Durham
419527|2018-10-26 12:31:00|4|London
468543|2015-03-06 15:31:00|2|Oxford
969118|2015-08-26 15:37:00|4|Durham
478191|2015-04-08 14:56:00|2|Oxford
763068|2017-11-10 12:36:00|4|Oxford
246177|2017-03-29 14:13:00|1|London
777415|2017-12-28 13:09:00|4|Oxford
234449|2017-02-17 15:13:00|3|London
1018952|2016-02-09 11:12:00|3|Durham
621406|2016-07-28 09:10:00|3|Oxford
820859|2018-05-22 14:30:00|2|Oxford
1416957|2015-08-24 13:52:00|4|Cambridge
99024|2015-11-26 10:29:00|1|London
409148|2018-09-21 14:57:00|2|London
865229|2018-10-17 10:14:00|4|Oxford
49783|2015-06-16 10:45:00|1|London
1519355|2016-07-28 15:27:00|3|Cambridge
853744|2018-09-07 15:17:00|3|Oxford
745696|2017-09-14 10:45:00|3|Oxford
387068|2018-07-11 11:49:00|4|London
1545710|2016-10-25 12:39:00|2|Cambridge
82952|2015-10-05 09:15:00|3|London
1469555|2016-02-15 13:25:00|4|Cambridge
1355169|2015-01-29 15:31:00|2|Cambridge
584469|2016-03-28 11:01:00|2|Oxford
189522|2016-09-22 10:12:00|4|London
1137492|2017-03-08 15:11:00|4|Durham
1282283|2018-07-03 14:38:00|3|Durham
1001202|2015-12-11 10:04:00|3|Durham
1602884|2017-05-03 11:17:00|2|Cambridge
621195|2016-07-27 12:40:00|3|Oxford
1735543|2018-07-18 12:01:00|1|Cambridge
257584|2017-05-05 14:53:00|3|London
130819|2016-03-10 14:09:00|3|London
558089|2015-12-30 13:24:00|4|Oxford
1394064|2015-06-09 11:13:00|2|Cambridge
6683|2015-01-22 15:08:00|2|London
463484|2015-02-18 15:24:00|3|Oxford
1444653|2015-11-24 12:22:00|1|Cambridge
1244847|2018-02-28 15:11:00|3|Durham
1385164|2015-05-11 10:14:00|2|Cambridge
874676|2018-11-16 13:19:00|2|Oxford
1490266|2016-04-22 14:47:00|3|Cambridge
896518|2019-01-29 12:29:00|1|Oxford
689684|2017-03-13 10:26:00|1|Oxford
469435|2015-03-11 09:20:00|2|Oxford
1660750|2017-11-10 14:26:00|4|Cambridge
204488|2016-11-10 14:03:00|3|London
465888|2015-02-26 13:22:00|3|Oxford
1616322|2017-06-16 10:43:00|3|Cambridge
372520|2018-05-23 14:56:00|3|London
1141637|2017-03-22 14:06:00|2|Durham
1136700|2017-03-07 09:00:00|3|Durham
605462|2016-06-06 10:04:00|1|Oxford
240049|2017-03-09 10:19:00|2|London
1573898|2017-01-26 12:20:00|3|Cambridge
723927|2017-07-04 12:48:00|2|Oxford
286703|2017-08-11 09:02:00|3|London
69259|2015-08-19 12:35:00|3|London
1715285|2018-05-11 11:11:00|3|Cambridge
1373753|2015-04-02 09:30:00|3|Cambridge
6373|2015-01-22 09:58:00|3|London
1061458|2016-06-29 10:57:00|3|Durham
1381322|2015-04-28 09:21:00|3|Cambridge
932444|2015-04-27 14:50:00|3|Durham
739237|2017-08-23 15:22:00|3|Oxford
123269|2016-02-15 14:37:00|3|London
1632759|2017-08-10 11:01:00|2|Cambridge
715243|2017-06-05 15:25:00|2|Oxford
469934|2015-03-12 10:38:00|3|Oxford
814893|2018-05-02 13:18:00|3|Oxford
1382860|2015-05-01 13:56:00|1|Cambridge
1657751|2017-11-01 13:34:00|1|Cambridge
1500249|2016-05-26 12:46:00|3|Cambridge
1248620|2018-03-13 14:55:00|3|Durham
1266481|2018-05-11 10:53:00|4|Durham
94786|2015-11-12 10:01:00|3|London
1083841|2016-09-12 12:07:00|3|Durham
1448554|2015-12-07 14:14:00|2|Cambridge
703064|2017-04-25 15:55:00|1|Oxford
302230|2017-10-02 15:13:00|2|London
930522|2015-04-21 10:52:00|1|Durham
887998|2019-01-01 10:49:00|3|Oxford
1447218|2015-12-02 13:01:00|4|Cambridge
1664221|2017-11-23 09:08:00|3|Cambridge
954657|2015-07-09 13:10:00|2|Durham
1088225|2016-09-26 15:01:00|4|Durham
1607212|2017-05-17 13:15:00|3|Cambridge
1481717|2016-03-25 12:38:00|3|Cambridge
761652|2017-11-07 10:03:00|3|Oxford
1187951|2017-08-23 14:10:00|1|Durham
795993|2018-02-28 14:03:00|4|Oxford
1455872|2015-12-31 09:54:00|3|Cambridge
1121423|2017-01-13 14:00:00|1|Durham
287134|2017-08-14 09:12:00|3|London
205124|2016-11-14 10:37:00|3|London
755546|2017-10-17 13:32:00|3|Oxford
1558523|2016-12-06 15:42:00|2|Cambridge
1331494|2018-12-13 13:52:00|2|Durham
1067165|2016-07-18 14:51:00|3|Durham
274588|2017-07-03 10:36:00|3|London
1100681|2016-11-07 12:07:00|3|Durham
362950|2018-04-23 09:48:00|3|London
437932|2018-12-27 10:32:00|4|London
597679|2016-05-10 13:40:00|4|Oxford
1469795|2016-02-16 10:24:00|2|Cambridge
1457983|2016-01-07 10:00:00|3|Cambridge
596132|2016-05-04 15:57:00|3|Oxford
1772201|2018-11-16 12:32:00|3|Cambridge
714912|2017-06-05 09:54:00|2|Oxford
1147012|2017-04-10 12:28:00|3|Durham
104388|2015-12-14 15:41:00|1|London
466614|2015-03-02 11:26:00|3|Oxford
269911|2017-06-16 09:50:00|2|London
1166950|2017-06-14 14:59:00|2|Durham
1451487|2015-12-16 14:00:00|3|Cambridge
1479202|2016-03-17 12:49:00|1|Cambridge
1185179|2017-08-15 10:04:00|4|Durham
1613445|2017-06-07 11:53:00|1|Cambridge
1439432|2015-11-06 09:33:00|2|Cambridge
982312|2015-10-09 10:59:00|1|Durham
1355524|2015-01-30 14:25:00|4|Cambridge
1512454|2016-07-06 12:42:00|3|Cambridge
1286984|2018-07-18 15:48:00|3|Durham
18060|2015-03-02 15:18:00|3|London
684315|2017-02-22 12:10:00|4|Oxford
30724|2015-04-13 15:52:00|2|London
177365|2016-08-12 11:04:00|3|London
824200|2018-06-01 14:03:00|3|Oxford
1376342|2015-04-10 10:33:00|3|Cambridge
77648|2015-09-16 12:04:00|3|London
1671791|2017-12-19 09:00:00|1|Cambridge
1514235|2016-07-12 14:19:00|4|Cambridge
1489686|2016-04-21 12:08:00|4|Cambridge
1342141|2019-01-17 15:54:00|3|Durham
618131|2016-07-18 10:43:00|3|Oxford
1297777|2018-08-23 13:15:00|4|Durham
700368|2017-04-17 13:05:00|1|Oxford
1208219|2017-10-30 15:10:00|2|Durham
813717|2018-04-27 14:45:00|2|Oxford
1304914|2018-09-17 12:55:00|2|Durham
1532932|2016-09-13 10:11:00|4|Cambridge
1487770|2016-04-14 15:17:00|3|Cambridge
844296|2018-08-08 12:11:00|2|Oxford
791921|2018-02-15 09:20:00|3|Oxford
1527342|2016-08-24 15:15:00|4|Cambridge
914501|2015-02-26 10:29:00|3|Durham
716579|2017-06-09 09:37:00|4|Oxford
1010439|2016-01-12 09:39:00|3|Durham
1203343|2017-10-13 11:05:00|3|Durham
479611|2015-04-14 10:32:00|1|Oxford
327645|2017-12-26 10:47:00|3|London
975340|2015-09-16 14:04:00|3|Durham
142967|2016-04-20 13:08:00|2|London
227937|2017-01-27 11:56:00|3|London
727683|2017-07-17 12:15:00|2|Oxford
598183|2016-05-11 15:03:00|3|Oxford
1631485|2017-08-07 10:50:00|4|Cambridge
759131|2017-10-30 10:08:00|2|Oxford
736428|2017-08-15 10:39:00|2|Oxford
1469592|2016-02-15 14:02:00|2|Cambridge
99782|2015-11-30 09:05:00|3|London
948671|2015-06-19 11:38:00|3|Durham
567805|2016-02-01 13:57:00|3|Oxford
756805|2017-10-20 13:28:00|3|Oxford
722148|2017-06-28 11:13:00|3|Oxford
1745949|2018-08-22 10:02:00|2|Cambridge
472641|2015-03-20 13:39:00|2|Oxford
138114|2016-04-05 09:26:00|3|London
241377|2017-03-14 11:24:00|2|London
1196934|2017-09-22 09:31:00|3|Durham
44317|2015-05-28 10:52:00|3|London
1489015|2016-04-19 14:59:00|3|Cambridge
311216|2017-11-01 10:37:00|4|London
655918|2016-11-21 09:00:00|2|Oxford
1384344|2015-05-07 10:36:00|4|Cambridge
152366|2016-05-20 15:25:00|2|London
1065225|2016-07-12 10:35:00|2|Durham
1258672|2018-04-16 14:03:00|3|Durham
897229|2019-01-31 10:18:00|4|Oxford
630515|2016-08-26 13:38:00|3|Oxford
1674825|2017-12-28 10:27:00|3|Cambridge
995084|2015-11-20 13:21:00|2|Durham
1657999|2017-11-02 10:41:00|3|Cambridge
1379770|2015-04-22 11:33:00|4|Cambridge
391533|2018-07-26 09:03:00|3|London
1290870|2018-08-01 10:24:00|1|Durham
44316|2015-05-28 10:51:00|4|London
569396|2016-02-05 12:24:00|3|Oxford
346264|2018-02-26 12:22:00|3|London
1059456|2016-06-22 12:40:00|3|Durham
1082972|2016-09-08 11:40:00|4|Durham
309285|2017-10-25 13:31:00|4|London
721092|2017-06-23 14:40:00|3|Oxford
1218827|2017-12-05 09:32:00|3|Durham
965333|2015-08-13 15:41:00|3|Durham
847730|2018-08-20 13:17:00|3|Oxford
262480|2017-05-23 12:17:00|3|London
764614|2017-11-16 10:18:00|3|Oxford
1166928|2017-06-14 14:37:00|2|Durham
531244|2015-10-01 15:03:00|3|Oxford
524559|2015-09-09 15:54:00|3|Oxford
928084|2015-04-13 12:20:00|2|Durham
1412416|2015-08-07 15:22:00|2|Cambridge
1571141|2017-01-17 15:30:00|4|Cambridge
823862|2018-05-31 15:26:00|4|Oxford
504940|2015-07-07 11:41:00|3|Oxford
122752|2016-02-12 13:01:00|3|London
291911|2017-08-29 11:38:00|4|London
996580|2015-11-26 10:13:00|1|Durham
1599898|2017-04-24 10:38:00|3|Cambridge
932897|2015-04-28 15:22:00|3|Durham
244297|2017-03-23 10:57:00|2|London
408225|2018-09-19 13:36:00|3|London
224994|2017-01-18 12:00:00|3|London
170998|2016-07-22 10:12:00|1|London
1238502|2018-02-07 14:41:00|4|Durham
1235685|2018-01-30 09:50:00|4|Durham
1523463|2016-08-11 13:45:00|3|Cambridge
1390671|2015-05-28 10:48:00|4|Cambridge
1245359|2018-03-02 09:41:00|2|Durham
170709|2016-07-21 12:24:00|2|London
659073|2016-11-30 12:28:00|4|Oxford
1553511|2016-11-21 09:21:00|2|Cambridge
1635921|2017-08-21 14:36:00|3|Cambridge
1331532|2018-12-13 14:30:00|3|Durham
1668513|2017-12-07 10:30:00|3|Cambridge
1645441|2017-09-21 11:53:00|3|Cambridge
1333404|2018-12-20 10:37:00|3|Durham
1689810|2018-02-15 14:37:00|3|Cambridge
1435771|2015-10-26 11:41:00|4|Cambridge
919845|2015-03-16 15:21:00|3|Durham
512905|2015-08-03 11:07:00|2|Oxford
604320|2016-06-01 12:05:00|3|Oxford
1708083|2018-04-18 10:26:00|4|Cambridge
1652717|2017-10-16 13:52:00|2|Cambridge
696335|2017-04-04 09:01:00|1|Oxford
1569361|2017-01-11 13:54:00|3|Cambridge
1055937|2016-06-10 10:09:00|3|Durham
626094|2016-08-12 10:07:00|4|Oxford
620382|2016-07-25 13:09:00|3|Oxford
1544114|2016-10-19 14:07:00|3|Cambridge
